,RunId,iteration,Step,num_ants,num_sticks,neighType,stick_min,stick_max,width,height,Average,Median,AgentID,Sticks
231,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,30.0,3.0
232,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,31.0,2.0
233,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,32.0,2.0
234,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,33.0,3.0
235,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,34.0,4.0
236,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,35.0,1.0
237,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,36.0,1.0
238,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,37.0,1.0
239,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,38.0,1.0
240,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,39.0,2.0
241,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,40.0,3.0
242,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,41.0,3.0
243,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,42.0,1.0
244,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,43.0,2.0
245,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,44.0,2.0
246,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,45.0,1.0
247,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,46.0,1.0
248,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,47.0,1.0
249,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,48.0,1.0
250,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,49.0,3.0
251,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,50.0,1.0
252,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,51.0,2.0
253,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,52.0,1.0
254,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,53.0,1.0
255,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,54.0,1.0
256,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,55.0,3.0
257,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,56.0,4.0
258,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,57.0,1.0
259,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,58.0,1.0
260,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,59.0,2.0
261,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,60.0,2.0
262,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,61.0,1.0
263,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,62.0,1.0
264,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,63.0,1.0
265,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,64.0,2.0
266,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,65.0,2.0
267,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,66.0,1.0
268,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,67.0,3.0
269,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,68.0,2.0
270,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,69.0,3.0
271,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,70.0,1.0
